time,MESH,MET,META,METAL,METM,MEX,MFG,MFT,MGD,MGGT,MGO,MGX,MHC,MIB,MIC,MIL,MILO,MIN,MINE,MINEX,MINT,MINTME,MINX,MIO,MIODIO,MIOTA,MIR,MIS,MITH,MITX,MIX,MIXI,MKEY,MKR,MLGC,MLITE,MLN,MLS,MLTC,MM,MMC,MMNXT,MMO,MMXIV,MMXVI,MNC,MND,MNE,MNM,MNRB,MNTC,MNTP,MNX,MNY,MNZ,MOAC,MOBI,MOC,MOCO,MOD,MOF,MOGU,MOIN,MOJO,MOL,MOLK,MONA,MONETA,MONEY,MONK,MONT,MOON,MOOND,MORE,MOT,MOTI,MOTO,MPAY,MPG,MPL,MPRO,MRK,MRP,MRPH,MRS,MRSA,MRT,MRV,MRY,MSC,MSD,MSDT,MSP,MSR,MST,MT,MTC,MTCMN,MTCN,MTH,MTKN,MTL,MTN,MTR,MTRC,MTV,MTX,MUE,MUN,MUSD,MUSE,MUSIC,MUU,MVL,MVP,MWAT,MWC,MX,MXAI,MXC,MXM,MXT,MYB,MYO,MYST,MZC,MZK,N7,N8V,NAH,NAM,NAMO,NANAS,NANJ,NANO,NAS,NAS2,NAUT,NAV,NAVI,NAX,NBAI,NBC,NBIT,NBOT,NBR,NBT,NCASH,NCC,NCP,NCT,NDC,NDOGE,NEBL,NEBU,NEC,NEET,NEF,NEO,NEOS,NET,NETC,NETKO,NEU,NEVA,NEW,NEWB,NEWOS,NEX,NEXO,NEXT,NEXXO,NGC,NIC,NICE,NII,NIM,NIX,NKA,NKC,NKN,NKT,NLC2,NLG,NLX,NMC,NMR,NMS,NNB,NNC,NOAH,NOBL,NOBS,NODE,NOIA,NOIZ,NOKU,NOM,NOO,NOR,NOS,NOTE,NOW,NOX,NPC,NPER,NPX,NPXS,NPXSXEM,NRC,NRG,NRP,NRS,NRV,NRVE,NSD,NSR,NTBC,NTC,NTK,NTM,NTRN,NTWK,NTY,NUBIS,NUKE,NULS,NUM,NUSD,NUT,NVC,NWC,NWCN,NXC,NXE,NXS,NXT,NXTI,NYAN,NYC,NYE,NYEX,NYN,NZC,NZDX,NZL,OAK,OASC,OAX,OBITS,OBS,OC,OCC,OCEAN,OCEANT,OCL,OCN,OCT,OCTO,ODE,ODN,ODNT,OF,OGN,OGO,OGOD,OGSP,OIO,OK,OKB,OKOIN,OLE,OLT,OLYMP,OMA,OMC,OMEGA,OMG,OMI,OMNI,OMX,ONE,ONG,ONGAS,ONION,ONL,ONOT,ONT,OOT,OPC,OPEN,OPES,OPQ,OPT,OPTION,ORB,ORBS,ORE,ORI,ORLY,ORM,ORME,ORO,OROX,ORS,OS76,OSA,OSC,OST,OTN,OTO,OTX,OVC,OWC,OWD,OWN,OX,OXT,OXY,PAC,PAK,PAL,PAN,PARA,PARETO,PART,PASC,PASL,PASS,PAT,PAX,PAXEX,PAXG,PAY,PAYP,PBL,PBQ,PBT,PC,PCC,PCCM,PCH,PCL,PCM,PCN,PCO,PCOIN,PDC,PEG,PENC,PENG,PEPECASH,PEPS,PERL,PEX,PFR,PGC,PGL,PGN,PHB,PHC,PHI,PHO,PHORE,PHR,PHS,PHT,PHX,PIE,PIGGY,PING,PINK,PINKX,PIO,PIPL,PIRATE,PIRL,PITCH,PIVX,PIX,PIXEL,PKB,PKC,PKT,PLA,PLAC,PLAI,PLAN,PLANET,PLAT,PLAY,PLBT,PLC,PLF,PLG,PLNC,PLR,PLTC,PLU,PLURA,PLX,PLY,PMA,PMNT,PNC,PND,PNK,PNT,PNX,PNY,POA,POCC,POE,POLIS,POLL,POLY,POP,PORTAL,POS,POSQ,POST,POT,POWR,PPAI,PPC,PPI,PPP,PPS,PPT,PPY,PRA,PRC,PRE,PREM,PRES,PRFT,PRG,PRIME,PRIX,PRM,PRO,PROC,PROM,PROPS,PROT,PROTON,PROUD,PRS,PSB,PSI,PSK,PSM,PST,PSY,PTA,PTC,PTI,PTN,PTON,PTOY,PTT,PULSE,PUPA,PURA,PURE,PUSHI,PUT,PVT,PWR,PX,PXC,PXG,PXI,PXL,PYLNT,PYN,PZM,Q2C,QASH,QAU,QBAO,QBC,QBIT,QBK,QBT,QC,QCN,QCX,QKC,QLC,QNT,QNTU,QORA,QQQ,QRK,QRL,QSLV,QSP,QTCON,QTL,QTUM,QTZ,QUN,QUROZ,QVT,QWARK,QWC,RADI,RADS,RAIN,RATING,RATIO,RAVE,RAVEN,RBIES,RBIT,RBR,RBT,RBTC,RBX,RBY,RC,RCC,RCN,RCOIN,RCT,RCX,RDC,RDD,RDN,RDNN,RDT,REA,REAL,REBL,REC,RED,REDC,REDI,REE,REF,REM,REMCO,REN,REP,REPO,REPUX,REQ,RES,RET,REV,REX,RF,RFOX,RFR,RHOC,RIC,RICE,RIDE,RIF,RING,RIPAX,RISE,RIYA,RKC,RKN,RKT,RLC,RLX,RMC,RMESH,RMS,RMT,RNC,RNS,RNT,RNTB,ROBET,ROC,ROCK,ROCK2,ROE,RON,ROOBEE,ROOT,ROOTS,ROS,ROUND,ROX,ROYAL,RPC,RPD,RPL,RPM,RPUT,RRB,RRC,RRT,RSC,RSR,RST,RTB,RTE,RUBIT,RUFF,RUP,RUPX,RUST,RVN,RVR,RVT,RYO,RYZ,RZR,SAFE,SAFEX,SAGA,SAI,SAK,SAL,SALT,SAN,SAND,SANDG,SAT,SBC,SBSC,SBTC,SC,SCAP,SCASH,SCC,SCIA,SCL,SCN,SCORE,SCOT,SCRIBE,SCRIV,SCRL,SCRM,SCRPT,SCRT,SCT,SDA,SDAO,SDC,SDP,SDRN,SEAL,SEC,SEED,SEEDS,SEELE,SEER,SEL,SEM,SEN,SENC,SEND,SENNO,SENSE,SENSO,SENT,SEOS,SEQ,SERO,SERV,SETH,SFC,SFR,SFT,SFU,SGA,SGN,SGP,SGR,SH,SHA,SHARPE,SHE,SHIFT,SHIP,SHL,SHLD,SHND,SHORTY,SHOW,SHPING,SHR,SHREK,SHX,SIB,SIC,SIERRA,SIG,SIGT,SIGU,SILK,SILKT,SIN,SINS,SISA,SIX,SJCX,SKB,SKC,SKI,SKIN,SKM,SKR,SKRB,SKRP,SKRT,SKULL,SKY,SKYFT,SKYM,SLC,SLG,SLING,SLR,SLS,SLST,SLT,SLV,SLX,SMAC,SMART,SMARTS,SMARTUP,SMC,SMF,SMSR,SMT,SNC,SND,SNET,SNGLS,SNIP,SNL,SNM,SNOV,SNPC,SNRG,SNT,SNTR,SNTVT,SNX,SOAR,SOC,SOCC,SOIL,SOL,SOLAN,SOLO,SOLVE,SOMA,SON,SONG,SOON,SOP,SOUL,SOVE,SP,SPA,SPACE,SPANK,SPC,SPCIE,SPD,SPEC,SPENDC,SPF,SPHR,SPHTX,SPIN,SPK,SPKTR,SPLA,SPM,SPN,SPND,SPOK,SPORT,SPOTS,SPRTS,SPRTZ,SPT,SPX,SQL,SQR,SRC,SRCOIN,SREUR,SRK,SRN,SRNT,SS,SSC,SSD,SSH,SSS,SSTC,STA,STAC,STACS,STAK,STALIN,STAR,START,STASH,STC,STEEM,STEEMD,STEEP,STEN,STEPS,STEX,STHR,STK,STO,STORJ,STORM,STP,STPT,STQ,STRAT,STREAM,STRS,STU,STV,STX,SUB,SUMO,SUP,SUPER,SUR,SUSD,SUTER,SVD,SWACH,SWARM,SWC,SWEET,SWFTC,SWIFT,SWING,SWM,SWT,SWTH,SXC,SXDT,SXP,SXUT,SYC,SYLO,SYM,SYNC,SYNX,SYS,TAAS,TAB,TAC,TAGR,TAJ,TAK,TALAO,TAM,TAN,TAP,TAS,TAU,TBAR,TBCX,TBL,TBT,TBX,TCC,TCH,TCHB,TCHTRX,TCNX,TCO,TCT,TCX,TDFB,TDP,TDS,TDX,TEAM,TEC,TECH,TEK,TEL,TELE,TELL,TELOS,TEM,TEMCO,TEN,TENNET,TER,TERA,TERN,TES,TFB,TFD,TFL,TFUEL,TGAME,TGC,TGCC,TGT,THC,THCH,THEMIS,THETA,THEX,THNX,THO,THR,THRT,THS,THX,THX!,TIA,TIC,TIE,TIG,TIME,TIMI,TIOX,TIP,TIPS,TIT,TITC,TIX,TKA,TKN,TKR,TKS,TKT,TKY,TLOS,TLP,TMC,TMTG,TN,TNB,TNC,TNCC,TNS,TNT,TOA,TODAY,TOK,TOKC,TOKO,TOL,TOM,TOMO,TOPC,TOPN,TOR,TOS,TOSC,TOT,TPAY,TPC,TPG,TRA,TRAC,TRAID,TRAK,TRAXIA,TRB,TRC,TRCT,TRDS,TRDT,TREE,TRET,TRI,TRIA,TRICK,TRIG,TRIO,TRK,TROLL,TROY,TRP,TRST,TRTL,TRTT,TRUE,TRUMP,TRVC,TRX,TSC,TSE,TSHP,TSL,TT,TTC,TTN,TTT,TTU,TTV,TUBE,TUDA,TUR,TUSD,TWIST,TX,TXT,TYPE,TZC,U,UAT,UBC,UBEX,UBIQ,UBQ,UBT,UBTC,UC,UCASH,UCH,UCN,UCT,UDOO,UEC,UENC,UET,UFO,UFR,UGAS,UGC,UGT,UIP,UIS,UKG,ULT,ULTC
2020-05-22,0.0007339,0.3958,0.007413,0.001356,0.0003987,0.0002658,0.002469,0.0005891,0.008346,0.001448,0.006147,0.02525,0.002941,0.005243,0.0001808,0.1201,0.0002712,3.216,0.02676,0.00669,0.0001808,0.0007233,0.05368,0.1091,4.973,0.1873,0.002412,0.006305,0.003888,0.01298,0.001686,163.76,0.2351,321.09,0.4248,9.048e-05,4.386,0.004254,0.001538,0.0001197,0.03323,0.06492,0.001991,0.002716,0.0003973,0.004989,0.005704,0.1331,0.01005,0.001508,0.0001126,0.4365,0.03226,0.0007246,0.005,0.08851,0.002899,0.02047,0.0006895,0.3878,0.1362,0.0612,0.003533,0.001268,0.000143,0.003087,1.576,9.338e-05,5.31e-06,0.1543,0.002011,1.391e-05,0.0004907,0.01132,0.0155,0.03374,0.009784,0.003352,0.00462,0.0005752,0.01231,0.0004529,0.001902,0.1939,2.37e-06,9.059e-05,0.01232,0.05563,0.001449,113.24,0.005254,0.007338,0.009934,0.01132,0.1198,0.0008842,0.005921,0.0006616,0.001669,0.005617,0.001009,0.3127,0.00145,0.00154,0.001729,0.0001828,0.02673,0.004893,0.05436,0.001238,0.1818,0.0001812,3.41e-06,0.0002981,0.000157,0.002941,18.23,0.1459,0.01359,0.004077,0.0002345,0.1641,0.0002782,0.04514,0.05845,0.000453,0.002627,0.0003954,0.05081,0.0003714,1.786e-05,9.059e-05,0.02853,9.06e-06,0.8315,0.3031,0.1947,0.02663,0.1054,0.0001634,0.002116,0.002384,0.005887,0.0003973,0.02021,0.0005434,0.04918,0.0002325,0.0006834,4e-07,0.0006953,0.0002581,0.0003656,0.431,0.0003948,0.04937,0.001721,9.057e-05,9.54,0.03777,0.0002718,0.07602,0.01196,0.1506,0.01812,0.0005434,0.000596,0.0003815,0.9272,0.1057,0.3974,0.002231,0.0212,0.00201,0.0004529,0.0001013,0.0007033,0.07312,9.061e-05,0.004973,0.01495,0.001993,0.0006342,0.009785,0.005889,0.4507,22.98,0.03307,0.000453,0.002174,9.06e-05,0.0002718,7.52e-05,0.001178,0.01667,0.02392,0.04913,1.987e-05,0.004258,0.02265,0.002899,0.0193,0.002682,0.0002166,0.0308,5.961e-05,0.1788,0.0001172,0.0007312,0.0002009,2.418,1.49e-06,0.4803,0.01987,0.02386,0.06334,0.001541,9.062e-05,0.0009062,0.007735,5.1e-07,0.004894,0.0007948,0.0001411,0.04512,0.001919,0.2265,1.79e-06,2.394,22.82,0.1541,0.02138,0.08,0.000725,0.002809,0.1599,0.01078,0.3326,0.0008155,8e-06,8.765,0.000145,0.0007948,4.98e-06,1.23,0.002537,0.0001417,0.05064,0.03498,0.008699,0.2451,5.048e-05,3.97e-06,0.07648,0.006275,0.001631,0.0002662,0.02027,0.001087,0.03823,0.004712,0.0009954,0.0001386,0.173,0.01024,2.384e-05,0.003625,0.0003656,0.01803,4.973,0.000751,0.001222,0.004259,0.0001033,0.05319,0.0003624,0.0002718,1.537,9.061e-05,1.635,0.0007765,0.003262,0.002583,0.09759,0.0001812,0.01358,1.192e-05,0.4607,0.02779,0.0001812,0.0004769,0.0005105,0.006974,0.00163,0.0002741,0.3079,0.01105,0.001087,0.004767,0.0003945,2.98e-06,0.00824,0.01096,0.0002716,0.01534,0.0009589,0.0005433,0.001901,0.00688,0.01222,0.3414,0.01267,0.007942,0.09728,0.004741,3.892e-05,0.0006333,0.1881,0.0001211,9.045e-05,0.001267,0.0003618,0.02108,0.0002391,0.006513,0.7806,0.04966,0.01601,0.0008142,0.0001469,0.9996,0.0003618,1746.94,0.0437,9.046e-05,0.04596,0.0001809,95.53,9.924e-05,0.0006333,0.002702,0.002289,0.002106,0.0007237,1.99e-06,0.02382,0.006063,0.02081,0.002184,0.009954,9.05e-06,0.000181,0.001448,0.01403,0.001005,0.0005757,0.0003619,0.236,0.000181,0.002353,8.143e-05,0.1029,9.048e-05,0.06877,0.001097,0.02262,0.1985,0.002352,0.03438,0.0006334,0.02108,0.00181,4.18e-06,0.1783,0.0019,0.005972,0.003981,0.0003193,0.2721,0.001006,0.01004,0.07826,0.002986,0.03203,0.0002801,0.1479,7.94e-06,0.00181,0.005157,0.002171,0.001885,1.181,0.0004524,0.3949,0.000181,0.0002013,0.02007,5.311,1.54,9.05e-05,0.01448,0.001955,9.05e-05,9.358e-05,0.01828,0.000181,0.01705,4.168e-05,7.24e-05,0.02461,0.009231,0.0005181,0.001357,0.7351,0.05502,0.02968,0.000181,0.000909,0.005994,0.0006335,0.001086,0.008506,0.09004,0.01611,0.2557,0.01475,0.01207,0.0003619,0.288,0.2099,0.0142,0.006243,0.01728,0.02334,0.002171,0.1012,0.002481,0.03484,0.9985,0.000177,0.1631,8.15e-06,0.7825,0.01806,0.001137,0.03037,0.02036,0.02172,0.02923,0.0204,0.00257,9.051e-05,0.01466,0.009684,0.002292,0.007783,0.001358,0.0009905,9.05e-05,0.004616,6.551e-05,0.00794,1.9e-06,0.005261,6.088e-05,6.335e-05,4e-05,0.0002715,9.05e-06,0.0003573,0.0004963,0.000181,0.002081,0.00397,1.422,0.06412,0.01791,0.001991,0.03158,0.08143,0.00397,0.0007705,32.14,0.1173,0.001357,0.1402,0.01809,0.01637,0.002985,0.009924,5.261,3.674e-05,0.0002714,0.007892,0.007234,0.07325,0.01067,0.01013,0.01076,0.01157,1.497,0.004702,0.003979,0.0001447,0.009922,0.001899,3.62e-06,5.941e-05,0.4017,0.0009947,0.0001091,0.0002532,0.0002645,0.0003552,0.00425,9.042e-05,0.01013,0.0009945,9339.93,0.0003617,0.027,0.05977,0.01413,0.07722,1.587e-05,0.0001845,3.02e-06,9.04e-06,0.001537,0.1127,0.114,0.7281,0.123,0.04749,0.0002024,0.000633,0.002055,0.0001036,0.0007143,1e-05,0.1587,0.001151,0.00091,0.09123,12.22,0.04384,0.0009919,0.01139,0.001631,0.0007233,0.01049,0.01308,0.1603,0.001682,0.000452,0.01474,0.008407,0.04104,7.141e-05,0.06283,9.04e-05,2.712e-05,0.007141,0.2035,0.002983,0.05069,0.01898,0.3462,0.007142,1627.21,0.005951,0.03683,0.001556,0.0002619,0.002079,0.02658,5.95e-06,4.983,0.1007,0.1964,0.04464,0.0001537,0.22,0.003888,0.004431,0.02956,0.0005425,0.004592,0.01079,0.0004382,0.06447,3.617e-05,2.089,0.004431,0.001268,0.972,4.159e-05,0.01917,10.0,0.002894,0.1257,0.02351,0.0004008,9.043e-05,0.004903,0.003346,0.0004521,0.006385,0.01836,0.0009948,0.005159,0.008772,0.0009045,0.07136,0.01818,0.004794,0.02804,1.121,0.002714,0.002261,0.06792,0.1179,0.0005427,0.002352,0.04935,0.001176,0.0002202,0.1793,0.00199,0.5427,0.0009655,3.618e-05,0.005879,0.005698,0.03401,0.01447,0.00208,0.001809,0.0006331,0.05981,0.02821,0.0002741,0.01302,0.0003618,0.0006348,0.5952,0.4627,0.01525,0.0009948,0.0006486,0.05074,0.08938,0.003,0.09336,0.0001646,0.2091,0.0749,0.01241,0.001279,0.003799,1.785e-05,0.02975,0.2132,0.0007235,0.06331,0.002171,0.07894,0.0003618,0.1244,0.003889,0.004793,7.93e-06,0.01982,1.347,0.003962,0.0218,0.03796,0.0005483,0.000452,0.0005943,0.0007233,0.03299,0.02674,0.0008136,2.773e-05,3.615e-05,0.009196,0.0006358,9.034e-05,0.001988,2.88e-06,0.00049,0.01942,0.006504,0.01229,9.032e-05,0.09738,0.01264,0.1005,0.000594,0.001626,0.04236,0.009031,0.006593,0.0003613,9.031e-05,0.04543,0.05419,0.003984,0.0018,0.001264,9.031e-05,0.001,0.01039,0.0003604,0.4297,0.004753,0.01455,0.0009031,0.04245,0.1488,0.02176,7.545,0.4447,0.001301,2.709e-05,0.0001806,0.01418,0.003499,4.951e-05,2.774e-05,0.0005419,2.29e-06,0.0009138,0.00338,0.02222,0.08719,0.009511,0.00777,9.035e-05,0.01189,0.006505,0.0007851,0.001661,0.3513,0.02575,1.59e-06,0.001374,0.7993,1.388e-05,0.00315,0.0001301,0.003885,0.0009035,0.5841,0.2872,0.2081,0.00524,349.52,0.000542,0.003884,5.352e-05,0.03505,0.006414,5e-06,3.172e-05,0.003007,0.002478,0.22,1.982e-05,0.01586,3.96e-06,0.0007227,0.0004517,0.05583,0.0002711,0.001084,0.003343,0.0009939,0.0006184,0.0002002,0.002049,7.532e-05,0.0009034,0.0004027,0.0004517,9.034e-05,9.034e-05,0.0001807,0.0075,0.2967,0.0002973,0.006324,0.0002577,0.0002,2.775e-05,0.009244,0.00768,0.0009515,7.929e-05,0.002801,0.00073,9.036e-05,9.035e-05,1.254,9.036e-05,0.01437,0.04699,4.31e-06,0.0004956,0.009308,5.79e-06,0.2125,0.2192,0.9145,5.422e-05,0.009037,0.003705,0.5823,0.1668,0.001725,1.586e-05,0.133,0.001356,0.01189,0.01039,3e-05,0.3069,0.005241,9.037e-05,0.0002449,0.01202,0.005784,0.003072,0.09191,0.08251,0.0253,0.2096,0.9809,0.005964,0.0001049,0.0003614,0.04518,0.004428,9.314e-05,0.001084,0.397,0.03072,0.007229,0.02991,0.002973,0.001265,0.09216,0.439,0.05748,0.005945,0.004337,0.07997,320.82,0.001626,0.02521,0.5572,0.02339,0.001225,0.000109,0.002801,2.63e-06,0.04498,0.1895,0.005241,9.036e-05,9.036e-05,0.009308,0.02575,3.96e-06,0.000214,0.0009036,0.07628,0.002982,0.02485,1.049,0.3522,1.175e-05,0.02702,0.005241,9.039e-05,0.01591,0.004778,0.003148,0.2128,0.06778,0.0213,0.07551,9.038e-05,0.0003488,0.001972,0.0001405,0.006507,0.1524,0.0001808,0.02241,0.003426,0.01184,0.00235,0.004786,0.009218,0.0001169,0.004379,0.4653,0.007139,0.0007431,0.003434,0.007049,0.003615,0.000958,1.717,0.003344,0.2545,9.353,0.5422,9.037e-05,1805.24,0.00244,0.006868,2.593,0.01889,0.0005846,1.98e-06,0.005784,0.005351,1.799,9.039e-05,0.02204,0.001189,1.19e-06,0.01166,5.95e-06,0.002142,0.00361,0.1478,0.001982,0.05796,0.01348,0.0002181,0.02261,0.0001538,9.171,0.01565,0.01031,0.001266,0.0008942,0.2648,0.001085,0.03302,0.001628,2.974e-05,0.07309,4.523e-05,0.01474,0.002974,0.03166,0.364,0.005615,0.001357,1.436,0.0009061,0.006512,9.045e-05,0.07245,0.001402,1.21e-06,2.003e-05,0.02489,9.045e-05,0.002539,0.001686,4.747,0.07218,0.0003392,6e-07,0.016,1.0,1.98e-06,1.293,2.638,0.003799,0.1791,0.0006331,0.001447,0.0008139,0.002713,0.0006348,0.005516,1.19e-05,0.001537,0.2698,0.01673,0.02687,0.01422,9.043e-05,0.006511,0.003346,0.0009034,0.005336,0.02039,0.001447,0.0001071,0.00796,0.0007263,0.007417,0.005337,4.0,1.0,0.01176,0.003981,3.8e-07,0.00039,0.001177,0.02399,0.06572,0.001985,0.0002084,0.0007939,0.1016,0.4819,1.651,0.0001409,0.0001,0.0001811,0.02778,0.0124,0.009143,0.0009958,1.191,0.001956,9.052e-05,0.03816,0.0131,0.0006337,0.335,0.004435,0.003078,0.007603,0.01602,1e-07
